name(MASSIVE)
snap(19,10,-9)
sky(191,215,255)
ground(192,194,202)
polys(192,194,202)
clouds(255,255,255,6,-10000)
set(13,23293,54730,250,-15)p
set(13,21467,48670,250,-15)p
set(13,19641,42610,250,-15)p
set(13,17815,36550,250,-15)p
set(13,15989,30490,250,-15)p
set(13,14163,24430,250,-15)p
set(13,12337,18370,250,-15)p
set(13,10511,12310,250,-15)p
set(13,8685,6250,250,-15)p
set(13,6859,190,250,-15)p
set(13,5033,-5870,250,-15)p
set(13,3207,-11930,250,-15)p
set(13,1381,-17990,250,-15)p
set(13,-445,-24050,250,-15)p


set(26,0,-25000,250,180)

set(26,1000,-26000,250,157)
set(26,0,-26000,250,180)
set(26,-1000,-26000,250,-157)pr

set(26,2000,-27000,250,135)
set(26,1000,-27000,250,157)
set(26,0,-27000,250,180)
set(26,-1000,-27000,250,-157)
set(26,-2000,-27000,250,-135)

set(26,3000,-28000,250,113)
set(26,2000,-28000,250,135)
set(26,1000,-28000,250,157)
set(26,0,-28000,250,180)
set(26,-1000,-28000,250,-157)
set(26,-2000,-28000,250,-135)
set(26,-3000,-28000,250,-113)

set(26,4000,-29000,250,90)
set(26,3000,-29000,250,113)
set(26,2000,-29000,250,135)
set(26,1000,-29000,250,157)
set(26,0,-29000,250,180)
set(26,-1000,-29000,250,-157)
set(26,-2000,-29000,250,-135)
set(26,-3000,-29000,250,-113)
set(26,-4000,-29000,250,-90)


set(26,0,-26000,-250,180)

set(26,1000,-27000,-250,157)
set(26,0,-27000,-250,180)
set(26,-1000,-27000,-250,-157)

set(26,2000,-28000,-250,135)
set(26,1000,-28000,-250,157)
set(26,0,-28000,-250,180)
set(26,-1000,-28000,-250,-157)
set(26,-2000,-28000,-250,-135)

set(26,3000,-29000,-250,113)
set(26,2000,-29000,-250,135)
set(26,1000,-29000,-250,157)
set(26,0,-29000,-250,180)
set(26,-1000,-29000,-250,-157)
set(26,-2000,-29000,-250,-135)
set(26,-3000,-29000,-250,-113)


set(26,0,-27000,-750,180)

set(26,1000,-28000,-750,157)
set(26,0,-28000,-750,180)
set(26,-1000,-28000,-750,-157)

set(26,2000,-29000,-750,135)
set(26,1000,-29000,-750,157)
set(26,0,-29000,-750,180)
set(26,-1000,-29000,-750,-157)
set(26,-2000,-29000,-750,-135)


set(26,0,-28000,-1250,180)

set(26,1000,-29000,-1250,157)
set(26,0,-29000,-1250,180)
set(26,-1000,-29000,-1250,-157)


set(26,0,-29000,-1750,180)

fix(41,-9000,-50000,-2000,0)
set(23,-10000,-55000,250,180)p
set(12,-11512,-57843,250,-30)p
set(12,-14534,-63529,250,-30)p
set(12,-17556,-69215,250,-30)p
chk(40,-19068,-72507,250,0)
set(14,-19068,-73807,250,180)pt
set(13,-23660,-75319,250,-60)p
set(20,-29300,-76831,250,-90)p
set(15,-34900,-76831,250,-90)p
set(53,-34900,-76831,250,90)pr
set(15,-40500,-76831,250,-90)p
set(53,-45000,-76831,250,-90)
set(15,-46100,-76831,250,-90)p
set(15,-51700,-76831,250,-90)p
set(15,-57300,-76831,250,-90)p
set(15,-62900,-76831,250,-90)p
set(20,-68500,-76831,250,90)p
chk(40,-70500,-76831,250,90)
set(12,-74140,-75319,250,60)p
set(14,-78732,-73807,250,90)pt
set(13,-80244,-69215,250,30)p
set(10,-81756,-63575,250,0)p
set(10,-81756,-57975,250,0)p
set(22,-81756,-54675,250,180)p
set(18,-81756,-51375,250,180)p
set(36,-83456,-51375,250,90)pr
set(36,-80056,-51375,250,-90)
set(22,-81756,-48075,250,0)p
set(13,-83268,-44700,250,30)p
set(13,-86290,-39014,250,30)p
set(13,-89312,-33328,250,30)p
set(13,-92334,-27642,250,30)p
chk(40,-93846,-24650,250,0)
set(14,-93846,-23050,250,-90)pt
set(12,-98438,-21538,250,60)p
set(12,-104124,-18516,250,60)p
set(12,-109810,-15494,250,60)p
set(12,-115496,-12472,250,60)p
set(12,-121182,-9450,250,60)p
chk(40,-124025,-7938,250,90)
set(13,-126868,-9450,250,-60)
set(13,-132554,-12472,250,-60)
set(13,-138240,-15494,250,-60)
set(13,-143926,-18516,250,-60)
set(13,-149612,-21538,250,-60)
set(14,-154204,-23050,250,0)pt
set(12,-155716,-27590,250,-30)p
set(20,-157228,-33232,250,0)p
set(15,-157228,-38832,250,0)p
set(15,-157228,-44432,250,0)p
set(35,-157228,-44432,250,0)pr
set(15,-157228,-50032,250,0)p
set(15,-157228,-55632,250,0)p
set(15,-157228,-61232,250,0)p
set(34,-157228,-61232,250,0)p
set(44,-157228,-66832,250,0)p
set(44,-157228,-72432,250,180)p
set(16,-157228,-78032,250,0)p
set(44,-157228,-83632,250,0)p
set(44,-157228,-89232,250,180)p
set(20,-157228,-94832,250,180)p
set(13,-155716,-100472,250,30)p
set(14,-154204,-105064,250,90)pt
chk(40,-153104,-105064,250,90)
set(12,-149612,-106576,250,60)p
set(10,-143972,-108088,250,-90)p
set(10,-138372,-108088,250,-90)p
set(10,-132772,-108088,250,-90)p
set(10,-127172,-108088,250,-90)p
set(26,-127172,-108088,250,-90)pr
set(10,-121572,-108088,250,-90)p
set(10,-115972,-108088,250,-90)p
set(10,-110372,-108088,250,-90)p
set(10,-104772,-108088,250,-90)p
set(10,-99172,-108088,250,-90)p
set(10,-93572,-108088,250,-90)p
set(45,-93572,-108088,250,-90)pr
set(10,-87972,-108088,250,-90)p
set(10,-82372,-108088,250,-90)p
set(10,-76772,-108088,250,-90)p
set(10,-71172,-108088,250,-90)p
set(10,-65572,-108088,250,-90)p
set(10,-59972,-108088,250,-90)p
set(28,-59972,-108088,250,-90)pr
set(10,-54372,-108088,250,-90)
set(10,-48772,-108088,250,-90)
set(10,-43172,-108088,250,-90)
set(10,-37572,-108088,250,-90)
set(10,-31972,-108088,250,-90)
set(10,-26372,-108088,250,-90)
set(13,-20732,-106576,250,-60)p
set(10,-15092,-105064,250,90)p
set(10,-9492,-105064,250,90)p
set(10,-9492,-105064,250,90)p
set(31,-8492,-105064,250,-90)pr
set(23,-6700,-105064,250,90)

set(12,-20732,-109600,250,60)
set(10,-15092,-111112,250,90)
set(10,-9492,-111112,250,90)
set(10,-9492,-111112,250,90)
set(50,-8492,-111112,250,-90)
set(23,-6700,-111112,250,90)

set(23,32600,-108088,250,-90)p
set(10,34400,-108088,250,-90)p
set(10,40000,-108088,250,-90)p
set(10,45600,-108088,250,-90)p
chk(40,45600,-108088,250,-90)
set(13,51240,-106576,250,-60)p
set(14,55832,-105064,250,180)pt
set(12,57344,-100472,250,-30)p
set(10,58856,-94832,250,0)p
set(10,58856,-89232,250,0)p
set(10,58856,-83632,250,0)p


set(45,58856,-69032,-1250,0)
set(45,58856,-66032,-1250,180)

set(45,58856,-72032,-750,0)
set(45,58856,-75032,-250,0)
set(45,58856,-78032,250,0)p

set(45,58856,-56032,-750,0)
set(45,58856,-53032,-750,180)
set(45,58856,-50032,-250,180)
set(45,58856,-47032,250,180)

set(45,58856,-63032,-750,180)
set(10,58856,-60000,-750,180)

set(10,58856,-41000,250,0)
set(13,57344,-35360,250,30)
set(14,55832,-30768,250,-90)
set(12,51240,-29256,250,60)
set(20,45600,-27744,250,-90)
chk(42,41208,-27744,250,90)
set(15,40000,-27744,250,90)p
set(15,34400,-27744,250,90)p
set(15,28800,-27744,250,90)p
set(15,23200,-27744,250,90)p
set(15,17600,-27744,250,90)p
set(20,12000,-27744,250,90)p
set(10,6400,-27744,250,90)p
set(23,4400,-27744,250,-90)p


set(23,-22568,-27880,250,90)
set(12,-25408,-26368,250,60)p
set(20,-31048,-24856,250,-90)p
set(15,-36648,-24856,250,-90)p
set(15,-42248,-24856,250,-90)p
set(15,-47848,-24856,250,-90)p
set(35,-47848,-24856,250,0)p
set(15,-53448,-24856,250,-90)p
set(34,-53448,-24856,250,0)p
set(24,-53448,-23856,250,0)
set(24,-53448,-25856,250,180)
set(15,-59048,-24856,250,-90)p
set(16,-64648,-24856,250,90)p
set(15,-70248,-24856,250,-90)p
set(15,-75848,-24856,250,-90)p
set(20,-81448,-24856,250,90)p
set(10,-87048,-24856,250,90)p
set(10,-90048,-24856,250,90)p
chk(42,-112000,-24856,250,90)
set(29,-124312,-24856,250,90)pr
set(13,-141152,-26368,250,-60)p
set(14,-145744,-27880,250,0)pt
set(12,-147256,-32472,250,-30)p
chk(40,-148768,-35278,250,0)
set(23,-148768,-35278,250,0)p

set(23,-148768,-45278,250,-150)p
set(10,-147378,-47688,250,30)p
set(20,-144582,-52530,250,30)p
set(44,-141786,-57372,250,30)p
set(43,-138990,-62214,250,30)p
set(43,-136194,-67056,250,30)p
set(53,-136194,-67056,250,-150)pr
set(44,-133398,-71898,250,-150)p
set(21,-130602,-76740,250,-150)p
set(18,-127806,-81582,250,30)p
set(36,-125806,-81582,250,-60)
set(18,-125010,-86424,250,30)p
set(36,-127010,-86424,250,120)
set(21,-122214,-91266,250,30)p
set(15,-119418,-96108,250,30)p
set(15,-116622,-100950,250,30)p
set(15,-113826,-105792,250,30)p
set(55,-113826,-105792,250,30)pr
set(20,-111030,-110634,250,-150)p
set(10,-108234,-115476,250,-150)p
set(10,-105438,-120318,250,-150)p
set(10,-102642,-125160,250,-150)p
set(10,-99846,-130002,250,-150)p
set(10,-97050,-134844,250,-150)p
set(14,-94777,-138780,250,120)pt
set(12,-90045,-137794,250,90)p
chk(40,-90045,-137794,250,90)
set(12,-83607,-137569,250,90)p
set(12,-77169,-137344,250,90)p
set(12,-70731,-137119,250,90)p
set(28,-70731,-137119,250,90)pr
set(12,-64293,-136894,250,90)p
set(12,-57855,-136669,250,90)p
set(12,-51417,-136444,250,90)p
set(12,-44979,-136219,250,90)p
chk(40,-44979,-136219,250,90)
set(12,-38541,-135994,250,90)p
set(12,-32103,-135769,250,90)p
set(29,-32103,-135769,250,90)pr
set(29,-32103,-135769,250,-90)
set(12,-25665,-135544,250,90)
set(12,-19227,-135319,250,90)
set(12,-12789,-135094,250,90)
set(12,-6351,-134869,250,90)
set(12,87,-134644,250,90)
chk(40,87,-134644,250,90)
set(38,87,-134644,250,0)
set(12,6525,-134419,250,90)p
set(12,12963,-134194,250,90)p
set(12,19401,-133969,250,90)p
chk(40,19401,-133969,250,0)
set(38,19401,-133969,250,90)
set(12,25839,-133744,250,90)p
set(12,32277,-133519,250,90)p
chk(40,32277,-133519,250,0)
set(38,32277,-133519,250,0)
set(38,32277,-133519,250,90)
set(14,37010,-132533,250,-60)
set(23,37883,-134048,250,30)

set(23,40000,-142400,250,180)p
set(10,40000,-145200,250,180)p
set(32,40000,-145200,250,180)pr
set(10,40000,-150800,250,180)p
set(12,38488,-156440,250,-30)p
set(14,36976,-161032,250,180)pt
set(13,32384,-162544,250,-60)p
chk(40,29541,-164056,250,90)
set(10,26744,-164056,250,90)p
set(10,21144,-164056,250,90)p
set(10,15544,-164056,250,90)p
set(26,14000,-164056,250,90)pr
set(26,13000,-164056,250,-90)
set(23,13744,-164056,250,-90)p

set(23,-13744,-164056,250,90)
set(26,-13000,-164056,250,90)
set(26,-14000,-164056,250,-90)
set(10,-15544,-164056,250,-90)
set(10,-21144,-164056,250,90)
set(10,-26744,-164056,250,-90)
chk(40,-29541,-164056,250,90)
set(13,-32384,-165568,250,-60)p
set(14,-36976,-167080,250,0)pt
set(12,-38488,-171672,250,-30)p
set(10,-40000,-177272,250,0)p
set(10,-40000,-182872,250,180)p
set(10,-40000,-188472,250,180)p
set(10,-40000,-194072,250,180)p
chk(40,-40000,-196872,250,0)
set(13,-38488,-199712,250,30)p
set(14,-36976,-204304,250,90)pt
set(12,-32384,-205816,250,60)p
set(10,-26744,-207328,250,90)p
set(10,-21144,-207328,250,90)p
set(49,-20000,-208128,250,90)pr
set(49,-20000,-206528,250,-90)
set(10,-18856,-207328,250,-90)p
set(10,-13256,-207328,250,-90)p
set(13,-7616,-205816,250,-60)p
set(14,-3024,-204304,250,180)p
set(12,-1512,-199712,250,-30)p
chk(40,0,-194072,250,0)
set(10,0,-194072,250,0)p
set(10,0,-188512,250,0)p
set(10,0,-182912,250,0)p
set(10,0,-177312,250,0)p
set(10,0,-171712,250,0)p
set(10,0,-166112,250,0)p
set(10,0,-160512,250,0)p
set(10,0,-157512,250,0)p


set(28,0,-111217,-4150,180)
set(28,0,-139817,-2950,180)

set(28,0,-124417,-2950,180)
set(28,0,-126217,-2550,180)
set(28,0,-128017,-2150,180)
set(28,0,-129817,-1750,180)

set(28,0,-138017,-2550,180)
set(28,0,-136217,-2150,180)
set(28,0,-134417,-1750,180)

set(28,0,-113017,-3750,180)
set(28,0,-114817,-3350,180)
set(28,0,-116617,-2950,180)

set(28,0,-109417,-3750,180)
set(28,0,-107617,-3350,180)
set(28,0,-105817,-2950,180)
set(28,0,-104017,-2550,180)
set(28,0,-102217,-2150,180)
set(28,0,-100417,-1750,180)
set(28,0,-98617,-1350,180)
set(28,0,-96817,-950,180)
set(28,0,-95017,-550,180)
set(28,0,-93217,-150,180)
set(28,0,-91417,250,180)

set(28,0,-141617,-2550,180)
set(28,0,-143417,-2150,180)
set(28,0,-145217,-1750,180)
set(28,0,-147017,-1350,180)
set(28,0,-148817,-950,180)
set(28,0,-150617,-550,180)
set(28,0,-152417,-150,180)
set(28,0,-154217,250,180)pr

set(10,0,-131617,-1750,180)p
set(10,0,-127817,-2150,180)p

set(10,0,-120617,-2950,180)p


set(10,0,-86817,250,0)
set(10,0,-85817,250,0)p
set(10,0,-80217,250,0)p
set(10,0,-74617,250,0)p
set(10,0,-69017,250,0)p
set(10,0,-63417,250,0)p
set(23,0,-60617,250,180)p

chk(40,0,-57817,250,0)

set(23,0,-55017,250,0)p
set(10,0,-52217,250,0)p
set(10,0,-46617,250,0)p
set(10,0,-41017,250,0)p
set(10,0,-35417,250,0)p


set(26,0,-34000,250,0)p

set(26,-1000,-33000,250,-23)
set(26,0,-33000,250,0)
set(26,1000,-33000,250,23)

set(26,-2000,-32000,250,-45)
set(26,-1000,-32000,250,-23)
set(26,0,-32000,250,0)
set(26,1000,-32000,250,23)
set(26,2000,-32000,250,45)

set(26,-3000,-31000,250,-67)
set(26,-2000,-31000,250,-45)
set(26,-1000,-31000,250,-23)
set(26,0,-31000,250,0)
set(26,1000,-31000,250,23)
set(26,2000,-31000,250,45)
set(26,3000,-31000,250,67)

set(26,-4000,-30000,250,-90)
set(26,-3000,-30000,250,-67)
set(26,-2000,-30000,250,-45)
set(26,-1000,-30000,250,-23)
set(26,0,-30000,250,0)
set(26,1000,-30000,250,23)
set(26,2000,-30000,250,45)
set(26,3000,-30000,250,67)
set(26,4000,-30000,250,90)


set(26,0,-33000,-250,0)p

set(26,-1000,-32000,-250,-23)
set(26,0,-32000,-250,0)
set(26,1000,-32000,-250,23)

set(26,-2000,-31000,-250,-45)
set(26,-1000,-31000,-250,-23)
set(26,0,-31000,-250,0)
set(26,1000,-31000,-250,23)
set(26,2000,-31000,-250,45)

set(26,-3000,-30000,-250,-67)
set(26,-2000,-30000,-250,-45)
set(26,-1000,-30000,-250,-23)
set(26,0,-30000,-250,0)
set(26,1000,-30000,-250,23)
set(26,2000,-30000,-250,45)
set(26,3000,-30000,-250,67)


set(26,0,-32000,-750,0)p

set(26,-1000,-31000,-750,-23)
set(26,0,-31000,-750,0)
set(26,1000,-31000,-750,23)

set(26,-2000,-30000,-750,-45)
set(26,-1000,-30000,-750,-23)
set(26,0,-30000,-750,0)
set(26,1000,-30000,-750,23)
set(26,2000,-30000,-750,45)


set(26,0,-31000,-1250,0)p

set(26,-1000,-30000,-1250,-23)
set(26,0,-30000,-1250,0)
set(26,1000,-30000,-1250,23)


set(26,0,-30000,-1750,0)p

set(23,2000,-32000,250,45)
set(23,-2000,-32000,250,-45)
set(23,2000,-27000,250,135)
set(23,-2000,-27000,250,-135)

set(10,0,-34000,250,90)
set(23,2000,-34000,250,90)
set(23,-2000,-34000,250,-90)

set(10,0,-25000,250,90)
set(23,2000,-25000,250,90)
set(23,-2000,-25000,250,-90)

set(10,-4000,-29500,250,0)
set(23,-4000,-27500,250,180)
set(23,-4000,-31500,250,0)

set(10,4000,-29500,250,0)
set(23,4000,-27500,250,180)
set(23,4000,-31500,250,0)


set(24,0,-2800,250,180)p

maxl(0,-195000,0)
maxb(0,-210000,0)
maxr(0,120000,0)
maxt(0,255000,0)
